id,uuid,title,image_url,liked_count,passed_count,description,photo_type,priority,architect_id,house_id,created_at,updated_at
162,30001161,2F_LDK,GURlo4S4Bn.jpg,123,34,左に見える白い壁に囲まれた部分は屋上にある窓から自然光を１階に落す為のライトウェル（光井戸）です。２階はこの白い壁で空間をおおらかに分けています。,,0,,11,2016-10-17 17:16:26.076694,2016-10-17 17:16:26.082965
163,30001162,2F_ダイニングキッチン,km4LzOJZPQ.jpg,123,34,大きく開くサッシを設置し、内部とテラスが連続して使えるようにしました。,,0,,11,2016-10-17 17:16:26.089185,2016-10-17 17:16:26.096909
164,30001163,2F_LDK,kUdtocKWAr.jpg,123,34,右の白い壁は屋上にある窓から自然光を１階に落す為のライトウェル（光井戸）です。光が広がりながら落ちるように、この壁は3次元にねじって下に広げています。,,0,,11,2016-10-17 17:16:26.102972,2016-10-17 17:16:26.109318
165,30001164,2F_ダイニングキッチン,jgmbCLfuQQ.jpg,123,34,梁を現しにすることで天井を高くして、空間を豊かにしました。,,0,,11,2016-10-17 17:16:26.119443,2016-10-17 17:16:26.125771
166,30001165,2F_LDK,MaM9lpUBTK.jpg,123,34,梁を現しにすることで天井を高くして空間を豊かにし薪ストーブの煙突がのびやかに上がっていくようにしました。,,0,,11,2016-10-17 17:16:26.132775,2016-10-17 17:16:26.141040
167,30001166,2F_キッチン,52lAKVuGgl.jpg,123,34,木の風合いの中にステンレスのシステムキッチンを入れ、空間を引き締めています。,,0,,11,2016-10-17 17:16:26.149238,2016-10-17 17:16:26.159636
168,30001167,2F_LDKとテラス,QU3MzMD2h9.jpg,123,34,大きく開放できるサッシを設置し手摺壁を高くすることで室内から延長してテラスを使えるようにしました。手摺壁はテラス床と同じデッキ材を染色して使用しています。,,0,,11,2016-10-17 17:16:26.166416,2016-10-17 17:16:26.174246
169,30001168,1F_LDK_ライトウェル（光井戸）,h2wgMyds8C.jpg,123,34,1階は中央には屋上にある窓から自然光を落す為のライトウェル（光井戸）を作りました。ライトウェルの中に梁が象徴的に浮かんで見えます。,,0,,11,2016-10-17 17:16:26.182164,2016-10-17 17:16:26.189732
170,30001169,ライトウェル（光井戸）,qfNN45V0Jq.jpg,123,34,1階は中央には屋上にある窓から自然光を落す為のライトウェル（光井戸）を作りました。ライトウェルの中に梁が象徴的に浮かんで見えます。,,0,,11,2016-10-17 17:16:26.197359,2016-10-17 17:16:26.205696
171,30001170,1F_リビング,gB0JdhZoMH.jpg,123,34,1階は中央には屋上にある窓から自然光を落す為のライトウェル（光井戸）を作りました。,,0,,11,2016-10-17 17:16:26.213869,2016-10-17 17:16:26.221720
172,30001171,1F_キッチン,ITbzOBc2TR.jpg,123,34,,,0,,11,2016-10-17 17:16:26.230045,2016-10-17 17:16:26.237874
173,30002172,子供部屋,2eLOHpFcJQ.jpg,123,34,可動パーティションで仕切られた子供部屋。,,0,,12,2016-10-17 17:16:26.245888,2016-10-17 17:16:26.254162
174,30002173,子供部屋/個室,REhltzKAI5.jpg,123,34,最上階は可動パーティションで使い勝手に合わせて壁の位置を移動することができます。,,0,,12,2016-10-17 17:16:26.264600,2016-10-17 17:16:26.273168
175,30002174,階段,WR8TKisSMU.jpg,123,34,薄いスチールプレートを折り曲げて製作した階段。,,0,,12,2016-10-17 17:16:26.280589,2016-10-17 17:16:26.288881
176,30002175,LDK,wGMsDQvkbD.jpg,123,34,内装は床、壁、天井とも全て白い仕上げにしています。,,0,,12,2016-10-17 17:16:26.297166,2016-10-17 17:16:26.305478
177,30002176,キッチン,SnuOho78kr.jpg,123,34,内装は床、壁、天井とも全て白い仕上げにしています。,,0,,12,2016-10-17 17:16:26.313475,2016-10-17 17:16:26.322796
178,30002177,�LDK,GuWS9z8trY.jpg,123,34,内装は床、壁、天井とも全て白い仕上げにしています。,,0,,12,2016-10-17 17:16:26.329440,2016-10-17 17:16:26.337509
179,30002178,�LDK,lkVX42Gl8B.jpg,123,34,内装は床、壁、天井とも全て白い仕上げにしています。,,0,,12,2016-10-17 17:16:26.344658,2016-10-17 17:16:26.353961
180,30002179,外観,VwWUTiRWkn.jpg,123,34,三角形の開口部が特徴的な外観です。,,0,,12,2016-10-17 17:16:26.364886,2016-10-17 17:16:26.373967
181,30003180,�LDK,owYRGGHnNN.jpg,123,34,33畳のLDKスペース。,,0,,13,2016-10-17 17:16:26.382225,2016-10-17 17:16:26.390691
182,30003181,�LDK,w00LIW2rNS.jpg,123,34,33畳のLDKスペース。,,0,,13,2016-10-17 17:16:26.397110,2016-10-17 17:16:26.412561
183,30003182,ダイニング,qgzIt6d3iJ.jpg,123,34,上部が吹抜けているダイニングスペースは上部の開口より光が射し込み明るいスペースになっている。,,0,,13,2016-10-17 17:16:26.423149,2016-10-17 17:16:26.431775
184,30003183,ダイニング,uGfsyV8gjW.jpg,123,34,上部が吹抜けているダイニングスペースは上部の開口より光が射し込み明るいスペースになっている。,,0,,13,2016-10-17 17:16:26.438480,2016-10-17 17:16:26.447621
185,30003184,�LDK,3QW3CFZE6N.jpg,123,34,33畳のLDKスペース。,,0,,13,2016-10-17 17:16:26.453876,2016-10-17 17:16:26.461669
186,30003185,�LDK,ww45fxcsBu.jpg,123,34,対面式のキッチンカウンターからの眺め。,,0,,13,2016-10-17 17:16:26.470718,2016-10-17 17:16:26.478229
187,30003186,�LDK,c6bsyKoH0H.jpg,123,34,ダイニングスペースから中２階のスタディ＆プレイスペースを見る。,,0,,13,2016-10-17 17:16:26.485561,2016-10-17 17:16:26.493144
188,30003187,�LDK,D4xA79f7Nm.jpg,123,34,33畳のLDKスペース。,,0,,13,2016-10-17 17:16:26.501412,2016-10-17 17:16:26.508756
189,30003188,ダイニング,VkTZq8xCB9.jpg,123,34,正面の左右の開口は引違いサッシだったものを１枚戸にし真ん中の壁の中に引き込めるように改修しました。サッシのフレームが見えないので解放感が増します。,,0,,13,2016-10-17 17:16:26.516134,2016-10-17 17:16:26.524781
190,30003189,キッチン,7AVhPe65CD.jpg,123,34,キッチンカウンター、背面の壁面収納とも全てオリジナルでライフスタイルに合わせたデザインを行っている。,,0,,13,2016-10-17 17:16:26.532100,2016-10-17 17:16:26.538766
191,30003190,階段,7NfifO3Ev3.jpg,123,34,壁から片持ち構造の階段。,,0,,13,2016-10-17 17:16:26.545790,2016-10-17 17:16:26.553351
192,30003191,スタディ＆プレイスペース-廊下２-,l97TKf2ZnQ.jpg,123,34,スタディ＆プレイスペース,,0,,13,2016-10-17 17:16:26.561270,2016-10-17 17:16:26.570924
193,30003192,スタディ＆プレイスペース-廊下-,mjbfjBnReY.jpg,123,34,スタディ＆プレイスペース,,0,,13,2016-10-17 17:16:26.576978,2016-10-17 17:16:26.584640
194,30003193,スタディ＆プレイスペース,0lMgE25HGA.jpg,123,34,スタディ＆プレイスペース,,0,,13,2016-10-17 17:16:26.590760,2016-10-17 17:16:26.597705
195,30003194,スタディ＆プレイスペース,L1KTVu9Xuw.jpg,123,34,スタディ＆プレイスペース、ブリッジより。,,0,,13,2016-10-17 17:16:26.605446,2016-10-17 17:16:26.626069
196,30003195,LDK_夕景,OQQ06aBt1P.jpg,123,34,LDKの夕景。,,0,,13,2016-10-17 17:16:26.633760,2016-10-17 17:16:26.641243
197,30003196,ダイニング＿夕景,s2aejOgowW.jpg,123,34,ダイニングの夕景。,,0,,13,2016-10-17 17:16:26.648355,2016-10-17 17:16:26.654532
198,30003197,スタディ＆プレイスペース＿夕景,ZhYJaTdjRI.jpg,123,34,スタディ＆プレイスペースの夕景。,,0,,13,2016-10-17 17:16:26.661445,2016-10-17 17:16:26.671489
199,30003198,バスルーム,QGzHGFRh8S.jpg,123,34,バスルーム＆洗面所。,,0,,13,2016-10-17 17:16:26.677569,2016-10-17 17:16:26.685012
200,30004199,外観,MBiw8ntstI.jpg,123,34,杉貫板型枠を使ったコンクリート打放し仕上げ,,0,,14,2016-10-17 17:16:26.692549,2016-10-17 17:16:26.698981
201,30004200,エントランスギャラリー,nCvhDyVCHZ.jpg,123,34,北側トップライトより間接光が降り注ぐエントランスギャラリー,,0,,14,2016-10-17 17:16:26.706069,2016-10-17 17:16:26.713263
202,30004201,階段,FxlEQlwPx0.jpg,123,34,オブジェのように仕上げたスチールプレート製の階段,,0,,14,2016-10-17 17:16:26.719995,2016-10-17 17:16:26.729793
203,30004202,リビング,0kBjQJGkc9.jpg,123,34,作業デスクはコンクリート製でパティオの地面高さと合わせている。,,0,,14,2016-10-17 17:16:26.737036,2016-10-17 17:16:26.744213
204,30004203,キッチン,2zMyRp7M1O.jpg,123,34,親世帯キッチン,,0,,14,2016-10-17 17:16:26.750531,2016-10-17 17:16:26.758000
205,30004204,バスルーム,MGl8lcuS22.jpg,123,34,親世帯バスルーム,,0,,14,2016-10-17 17:16:26.765120,2016-10-17 17:16:26.775363
206,30004205,リビング,S2mulcd1xp.jpg,123,34,子世帯リビング,,0,,14,2016-10-17 17:16:26.781547,2016-10-17 17:16:26.788741
207,30004206,階段ホール,bzZX8RnfEp.jpg,123,34,階段ホール,,0,,14,2016-10-17 17:16:26.794398,2016-10-17 17:16:26.801676
208,30004207,ベッドルーム,3r6pzrC3kE.jpg,123,34,子世帯ベッドルーム,,0,,14,2016-10-17 17:16:26.809179,2016-10-17 17:16:26.816277
209,30004208,バスルーム,6cGsG2FU4c.jpg,123,34,白で統一したバスルーム、奥左はシャワーブース。,,0,,14,2016-10-17 17:16:26.822234,2016-10-17 17:16:26.831383
210,30004209,ラバトリー,kfMkdUbBaP.jpg,123,34,白い水栓で統一感を出しています。,,0,,14,2016-10-17 17:16:26.837352,2016-10-17 17:16:26.844453
211,30004210,リビング,dGR8iogYzb.jpg,123,34,作業デスクはコンクリート製でパティオの地面高さと合わせている。,,0,,14,2016-10-17 17:16:26.850401,2016-10-17 17:16:26.857492
212,30004211,,,123,34,天井はコンクリート打放し仕上げ、蛍光灯照明を埋込んでいる。,,0,,14,2016-10-17 17:16:26.865156,2016-10-17 17:16:26.872239
213,30005212,リビング,2qlKXDA53C.jpg,123,34,アーチで奥行きと展開を作る,,0,,15,2016-10-17 17:16:26.880152,2016-10-17 17:16:26.886370
214,30005213,リビング,MEADsh31mv.jpg,123,34,アーチで奥行きと展開を作る,,0,,15,2016-10-17 17:16:26.893399,2016-10-17 17:16:26.900510
215,30005214,リビング,zBJk3WpXES.jpg,123,34,アーチで奥行きと展開を作る,,0,,15,2016-10-17 17:16:26.906122,2016-10-17 17:16:26.913286
216,30005215,リビング,4QIwhP8q2o.jpg,123,34,アーチで奥行きと展開を作る,,0,,15,2016-10-17 17:16:26.920726,2016-10-17 17:16:26.926723
217,30005216,リビング,ZIQOGqy4r0.jpg,123,34,アーチで奥行きと展開を作る,,0,,15,2016-10-17 17:16:26.933739,2016-10-17 17:16:26.940951
218,40001217,ロフト付きのリビング,8a6623dcd6.jpg,123,34,3階居住スペース内観。上部にはロフトスペースを設え、空間を有効的に活用している。,,0,,16,2016-10-17 17:16:26.946683,2016-10-17 17:16:26.954540
219,40001218,2階のテラス,9a69979a4b.jpg,123,34,運ぶ家の2Fテラスと既存の東屋及び路地との関係性。,,0,,16,2016-10-17 17:16:26.961348,2016-10-17 17:16:26.968383
220,40001219,開放的なテラス,b091279dfa.jpg,123,34,２階ルーフ& テラス。街の風景が空間に溶け込む。,,0,,16,2016-10-17 17:16:26.974445,2016-10-17 17:16:26.983033
221,40001220,中庭に新設されたタタキ,69e77aff07.jpg,123,34,,,0,,16,2016-10-17 17:16:26.989816,2016-10-17 17:16:26.996866
222,40001221,2階にテラスがある住まい,9d236d79de.jpg,123,34,1 階店舗スペース、2 階のテラス（ 空中路地） はデザインコンセプトである新しい風をロッヂ全体に吹通す風穴であると見立てています。,,0,,16,2016-10-17 17:16:27.002433,2016-10-17 17:16:27.009541
223,40001222,北側道路より見る,21d0ea4594.jpg,123,34,１階店舗、２階テラス、３階住居の構成。,,0,,16,2016-10-17 17:16:27.016536,2016-10-17 17:16:27.022427
224,40001223,大森ロッヂの入口”ともしびの門”,9b653f21c1.jpg,123,34,,,0,,16,2016-10-17 17:16:27.031883,2016-10-17 17:16:27.038071
225,40001224,かたらいの井戸端,102f124567.jpg,123,34,かたらいの井戸端。,,0,,16,2016-10-17 17:16:27.044884,2016-10-17 17:16:27.052110
226,40002225,サンルームと繋がる2階リビング,016cc4f2cd.jpg,123,34,,,0,,17,2016-10-17 17:16:27.057819,2016-10-17 17:16:27.065301
227,40002226,シーリングファンのあるリビング,f39cf43cbe.jpg,123,34,,,0,,17,2016-10-17 17:16:27.072372,2016-10-17 17:16:27.081931
228,40002227,リビングからキッチンを眺める,501b379e50.jpg,123,34,,,0,,17,2016-10-17 17:16:27.088899,2016-10-17 17:16:27.096014
229,40002228,サンルームのある外観,ff1562120e.jpg,123,34,,,0,,17,2016-10-17 17:16:27.101997,2016-10-17 17:16:27.109317
230,40002229,スポットライトの空間,78486cbec9.jpg,123,34,,,0,,17,2016-10-17 17:16:27.116368,2016-10-17 17:16:27.122414
231,40002230,サンルームからリビング全体を見る,4cd11e9fff.jpg,123,34,,,0,,17,2016-10-17 17:16:27.129200,2016-10-17 17:16:27.138086
232,40002231,小上がりの和室,081d9616d0.jpg,123,34,,,0,,17,2016-10-17 17:16:27.144986,2016-10-17 17:16:27.152468
233,40003232,テラスと一体感のあるリビング,324b7e3e34.jpg,123,34,フローリングで繋がるリビングとテラスは段差がなく、まるで外にせり出した大きな一部屋にいるような。,,0,,18,2016-10-17 17:16:27.158393,2016-10-17 17:16:27.166028
234,40003233,モダンな空間,334d13cb9f.jpg,123,34,家具はモダンなミッドセンチュリーなものを選ばれているので、空間がスタイリッシュで個性的に仕上がっている。,,0,,18,2016-10-17 17:16:27.173103,2016-10-17 17:16:27.180146
235,40003234,収納たっぷりのアイランドキッチン,f1a3e99b41.jpg,123,34,,,0,,18,2016-10-17 17:16:27.186833,2016-10-17 17:16:27.194431
236,40003235,エントランスのスライド扉,9d6e8979f6.jpg,123,34,あたたかい印象のエントランス。横にスライドする扉は、どこか和も感じさせてくれる。,,0,,18,2016-10-17 17:16:27.202318,2016-10-17 17:16:27.209435
237,40003236,特注した螺旋階段,9fb04315fd.jpg,123,34,特注した螺旋階段は、まるで大きな彫刻のようにエントランスのアクセントの役割を担っている。,,0,,18,2016-10-17 17:16:27.216531,2016-10-17 17:16:27.222356
238,40003237,緑に囲まれた住まい,3ed18cb642.jpg,123,34,全面にせまってくる神社を包み込む森が、テラスの前に広がる。,,0,,18,2016-10-17 17:16:27.229245,2016-10-17 17:16:27.237783
239,50001238,リビングダイニング,e4ba726e17.jpg,123,34,Photo by：Hiroyasu Sakaguchi AtoZ,,0,,19,2016-10-17 17:16:27.245077,2016-10-17 17:16:27.253074
240,50001239,ダイニングキッチン,a2674604f9.jpg,123,34,Photo by：Nacasa & Partners Inc.,,0,,19,2016-10-17 17:16:27.258972,2016-10-17 17:16:27.266185
241,50001240,プライベート空間,ed10da652c.jpg,123,34,Photo by：Nacasa & Partners Inc.,,0,,19,2016-10-17 17:16:27.273194,2016-10-17 17:16:27.280384
242,50001241,洗面台,c62ac80ded.jpg,123,34,Photo by：Nacasa & Partners Inc.,,0,,19,2016-10-17 17:16:27.290572,2016-10-17 17:16:27.297889
243,50001242,外から室内を1,6d32ab43f3.jpg,123,34,Photo by：Nacasa & Partners Inc.,,0,,19,2016-10-17 17:16:27.304972,2016-10-17 17:16:27.313906
244,50001243,外から室内を2,f10272c2a0.jpg,123,34,Photo by：Hiroyasu Sakaguchi AtoZ,,0,,19,2016-10-17 17:16:27.320745,2016-10-17 17:16:27.326886
245,50001244,外観1,0503a2a8a5.jpg,123,34,Photo by：Hiroyasu Sakaguchi AtoZ,,0,,19,2016-10-17 17:16:27.333709,2016-10-17 17:16:27.341717
246,50001245,外観2,b0247dcfeb.jpg,123,34,Photo by：Nacasa & Partners Inc.,,0,,19,2016-10-17 17:16:27.348753,2016-10-17 17:16:27.356303
247,50001246,外観3,a401b9fc83.jpg,123,34,Photo by：Hiroyasu Sakaguchi AtoZ,,0,,19,2016-10-17 17:16:27.362792,2016-10-17 17:16:27.369916
248,50002247,外観,7Wof74rqMb.jpg,123,34,,,0,,20,2016-10-17 17:16:27.377015,2016-10-17 17:16:27.384610
249,50003248,外観,Jv2ySrNL7E.jpg,123,34,,,0,,21,2016-10-17 17:16:27.394228,2016-10-17 17:16:27.401557
250,50004249,外観,fmApqMLbnW.jpg,123,34,,,0,,22,2016-10-17 17:16:27.408440,2016-10-17 17:16:27.414604
251,60001250,外観1,aTztDm21WE.jpg,123,34,,,0,,23,2016-10-17 17:16:27.422242,2016-10-17 17:16:27.429793
252,60001251,外観2,cqOz6UU7C9.jpg,123,34,,,0,,23,2016-10-17 17:16:27.438623,2016-10-17 17:16:27.445702
253,60001252,外観3,Zmq7wQsFgJ.jpg,123,34,,,0,,23,2016-10-17 17:16:27.452573,2016-10-17 17:16:27.458489
254,60001253,土間玄関1,hpjJMznABv.jpg,123,34,,,0,,23,2016-10-17 17:16:27.465457,2016-10-17 17:16:27.472644
255,60001254,土間玄関2,95nG5k0If3.jpg,123,34,,,0,,23,2016-10-17 17:16:27.480318,2016-10-17 17:16:27.486193
256,60001255,土間玄関3,KV89pk9qhw.jpg,123,34,,,0,,23,2016-10-17 17:16:27.496276,2016-10-17 17:16:27.502471
257,60001256,土間玄関4,agsmgEO27p.jpg,123,34,,,0,,23,2016-10-17 17:16:27.509874,2016-10-17 17:16:27.517352
258,60001257,土間玄関5,OQw0XkDU2y.jpg,123,34,,,0,,23,2016-10-17 17:16:27.524579,2016-10-17 17:16:27.530644
259,60001258,ウォークインクローゼット1,OIoucZ0WnJ.jpg,123,34,,,0,,23,2016-10-17 17:16:27.540000,2016-10-17 17:16:27.545983
260,60001259,ウォークインクローゼット2,dTcZbrMtBI.jpg,123,34,,,0,,23,2016-10-17 17:16:27.553147,2016-10-17 17:16:27.560565
261,60001260,洗面脱衣室,tNb6NDXIVf.jpg,123,34,,,0,,23,2016-10-17 17:16:27.566673,2016-10-17 17:16:27.573822
262,60001261,階段手摺1,7FFtAwJnJR.jpg,123,34,,,0,,23,2016-10-17 17:16:27.580541,2016-10-17 17:16:27.586521
263,60001262,階段手摺2,YWMhfMh9Wl.jpg,123,34,,,0,,23,2016-10-17 17:16:27.596770,2016-10-17 17:16:27.603028
264,60001263,LDK1,4jD0rQUiiv.jpg,123,34,,,0,,23,2016-10-17 17:16:27.610053,2016-10-17 17:16:27.617353
265,60001264,LDK2,JkmUQfMc85.jpg,123,34,,,0,,23,2016-10-17 17:16:27.624382,2016-10-17 17:16:27.630370
266,60001265,LDK3,EgjiZZUa4X.jpg,123,34,,,0,,23,2016-10-17 17:16:27.637162,2016-10-17 17:16:27.645661
267,60001266,LDK4,byW7cUQsAG.jpg,123,34,,,0,,23,2016-10-17 17:16:27.653138,2016-10-17 17:16:27.660650
268,60001267,LDK5,gobwSRmTiR.jpg,123,34,,,0,,23,2016-10-17 17:16:27.666609,2016-10-17 17:16:27.673937
269,60002268,外観1,GDEJFBa43y.jpg,123,34,,,0,,24,2016-10-17 17:16:27.681010,2016-10-17 17:16:27.688679
270,60002269,外観2,f4VEYJfGPc.jpg,123,34,,,0,,24,2016-10-17 17:16:27.696869,2016-10-17 17:16:27.704408
271,60002270,ウッドデッキ,lDfuGP0qvi.jpg,123,34,,,0,,24,2016-10-17 17:16:27.710920,2016-10-17 17:16:27.717428
